date,long_returns
2015-03-31,-0.01781161910392614
2015-04-30,0.019593080244886554
2015-05-31,0.01698738976103672
2015-06-30,-0.01609284955293427
2015-07-31,0.03586595365678795
2015-08-31,-0.06146444003138175
2015-09-30,-0.019194534834374225
2015-10-31,0.09865477815166722
2015-11-30,0.007829371122940567
2015-12-31,-0.0074615213484758944
2016-01-31,-0.040637161753457565
2016-02-29,-0.005644386613565027
2016-03-31,0.06819698525968282
2016-04-30,0.0027430108833727315
2016-05-31,0.02547470270232982
2016-06-30,0.0016040592290592567
2016-07-31,0.04381779612408719
2016-08-31,0.004381361517424423
2016-09-30,0.005073077887299521
2016-10-31,-0.010572947208761185
2016-11-30,0.032720464127811086
2016-12-31,0.026792661760954326
2017-01-31,0.022856423930420755
2017-02-28,0.0464709520875567
2017-03-31,0.007241265243489443
2017-04-30,0.014633842902311027
2017-05-31,0.021645154671585436
2017-06-30,0.004887656878758547
2017-07-31,0.0277263485164195
2017-08-31,0.012440181210950968
2017-09-30,0.014795244367153465
2017-10-31,0.042294436598318406
2017-11-30,0.0316209807183509
2017-12-31,0.009746101421871808
2018-01-31,0.06896873293168312
2018-02-28,-0.024609839497882556
2018-03-31,-0.03383458225846181
2018-04-30,0.011220724034226446
2018-05-31,0.03679636936403834
2018-06-30,0.011815989330823843
2018-07-31,0.04063195073402381
2018-08-31,0.05166571782869563
2018-09-30,0.00564276867881255
2018-10-31,-0.060918557836831685
2018-11-30,0.020410007484199306
2018-12-31,-0.08592332834800014
2019-01-31,0.08091757530738038
2019-02-28,0.0347138769881135
2019-03-31,0.030463382853926604
2019-04-30,0.05322676538312136
2019-05-31,-0.061262881372707544
2019-06-30,0.07173732974626375
2019-07-31,0.020192322464866738
2019-08-31,-0.010505525998408675
2019-09-30,0.018155500873126767
2019-10-31,0.03390384439646018
2019-11-30,0.040363190976512794
2019-12-31,0.033865680348283224
2020-01-31,0.019329557277749786
2020-02-29,-0.07444912511858595
2020-03-31,-0.08194049739595567
2020-04-30,0.14756418514595712
2020-05-31,0.05241896913850846
2020-06-30,0.0450390169181206
2020-07-31,0.07585438691806529
2020-08-31,0.1051545847559441
2020-09-30,-0.049927158994310696
2020-10-31,-0.027691829484244822
2020-11-30,0.10481211244854556
2020-12-31,0.05448028039269007
2021-01-31,-0.0014578866560609584
2021-02-28,0.023626734590997112
2021-03-31,0.034854806348603336
2021-04-30,0.06630512872589409
2021-05-31,-0.002699463282080322
2021-06-30,0.046790148450689135
2021-07-31,0.03423068330379034
2021-08-31,0.04375422195927857
2021-09-30,-0.0453083342080895
2021-10-31,0.09691948281678303
2021-11-30,0.0173538084393569
2021-12-31,0.02812862122274325
2022-01-31,-0.048572109959725926
2022-02-28,-0.030602141438066728
2022-03-31,0.05045828183005091
2022-04-30,-0.10147646413387555
2022-05-31,-0.0033126164574618635
2022-06-30,-0.07497642770266259
2022-07-31,0.12518161098716626
2022-08-31,-0.045233299999567766
2022-09-30,-0.08899115507106517
2022-10-31,0.07424859938950794
2022-11-30,0.050036780595127825
2022-12-31,-0.06854371074165827
2023-01-31,0.08901166319441696
2023-02-28,-0.007332312843612878
2023-03-31,0.07798717310089491
2023-04-30,0.024867649818977808
2023-05-31,0.06124638024380885
2023-06-30,0.07119232295778598
2023-07-31,0.036711019228954214
2023-08-31,-0.004324063039163524
2023-09-30,-0.049409931531155624
2023-10-31,-0.011029819260245727
2023-11-30,0.10358223518968397
2023-12-31,0.04143566194172434
2024-01-31,0.03378530529553982
2024-02-29,0.07752435385823013
2024-03-31,0.0279508313306382
2024-04-30,-0.030621486543386322
2024-05-31,0.07806994664109783
2024-06-30,0.07074736934724003
2024-07-31,-0.002110220853870903
2024-08-31,0.02269705230438235
2024-09-30,0.030888968259166406
2024-10-31,-0.0007471332207916236
2024-11-30,0.068655630785966
2024-12-31,0.024847294566206553
